"start_time","end_time","sla_type","sla_name","task_number","duration","stage"
"2018-08-30 16:46:13","2018-09-04 11:06:49","SLA","Base-INC-Resolve-3","INC0467321","1440","Achieved"
"2018-09-03 05:29:27","2018-09-04 10:51:16","SLA","Base-INC-Resolve-3","INC0466490","1414","Achieved"
"2018-09-04 09:22:15","2018-09-04 10:26:13","SLA","Base-RequestedItem-3: 8hrs","TASK0353106","3838","Achieved"
"2018-09-04 09:12:45","2018-09-04 10:23:58","SLA","Base-RequestedItem-2: 4hrs","TASK0353099","4273","Achieved"
"2018-09-04 09:22:45","2018-09-04 10:17:25","SLA","Base-RequestedItem-3: 8hrs","TASK0353112","3280","Achieved"
"2018-09-04 09:16:21","2018-09-04 10:13:24","SLA","Base-INC-Respond-3","INC0468624","3423","Achieved"
"2018-09-04 08:46:10","2018-09-04 10:11:54","SLA","Base-RequestedItem-3: 8hrs","TASK0353075","5144","Achieved"
"2018-09-04 08:46:10","2018-09-04 10:11:02","SLA","Base-RequestedItem-3: 8hrs","TASK0353074","5092","Achieved"
"2018-09-04 09:04:41","2018-09-04 10:07:55","SLA","Base-RequestedItem-3: 8hrs","TASK0353096","3794","Achieved"
"2018-09-04 08:46:10","2018-09-04 10:05:32","SLA","Base-RequestedItem-3: 8hrs","TASK0353073","4762","Achieved"
"2018-09-04 09:22:15","2018-09-04 10:04:05","SLA","Base-RequestedItem-3: 8hrs","TASK0353108","2510","Achieved"
"2018-09-04 07:12:25","2018-09-04 10:02:54","SLA","Base-RequestedItem-3: 8hrs","TASK0353038","10229","Achieved"
"2018-09-04 07:12:25","2018-09-04 10:02:32","SLA","Base-RequestedItem-3: 8hrs","TASK0353039","10207","Achieved"
"2018-09-04 09:11:29","2018-09-04 09:47:17","SLA","Base-INC-Respond-3","INC0468611","2148","Achieved"
"2018-08-24 09:02:42","2018-09-04 09:22:56","SLA","Base-INC-Resolve-3","INC0464264","2607","Achieved"
"2018-09-04 08:56:18","2018-09-04 09:11:06","SLA","Base-RequestedItem-2: 4hrs","TASK0353087","888","Achieved"
"2018-09-04 07:08:14","2018-09-04 08:54:14","SLA","Base-RequestedItem-2: 4hrs","TASK0353037","6360","Achieved"
"2018-09-03 08:18:07","2018-09-04 08:49:17","SLA","Base-RequestedItem-3: 8hrs","TASK0352893","2952","Achieved"
"2018-09-03 08:27:40","2018-09-04 08:49:16","SLA","Base-RequestedItem-3: 8hrs","TASK0352910","2389","Achieved"
"2018-09-03 08:18:07","2018-09-04 08:49:16","SLA","Base-RequestedItem-3: 8hrs","TASK0352894","2956","Achieved"
"2018-09-03 08:18:07","2018-09-04 08:49:12","SLA","Base-RequestedItem-3: 8hrs","TASK0352896","2935","Achieved"
"2018-09-04 08:40:12","2018-09-04 08:44:28","SLA","Base-INC-Respond-3","INC0468598","256","Achieved"
"2018-09-04 08:09:05","2018-09-04 08:31:54","SLA","Base-INC-Respond-3","INC0468582","1369","Achieved"
"2018-09-04 08:05:49","2018-09-04 08:13:38","SLA","Base-INC-Resolve-3","INC0468579","469","Achieved"
"2018-09-04 08:05:49","2018-09-04 08:13:38","SLA","Base-INC-Respond-3","INC0468579","469","Achieved"
"2018-09-04 08:01:27","2018-09-04 08:06:21","SLA","Base-INC-Respond-3","INC0466545","294","Achieved"
"2018-09-03 06:02:47","2018-09-04 07:54:47","SLA","Base-INC-Resolve-3","INC0468138","44111","Achieved"
"2018-09-04 07:34:46","2018-09-04 07:35:44","SLA","Base-INC-Respond-3","INC0468548","58","Achieved"
"2018-09-04 07:31:16","2018-09-04 07:35:19","SLA","Base-INC-Respond-3","INC0466593","243","Achieved"
"2018-09-04 07:06:45","2018-09-04 07:07:25","SLA","Base-INC-Respond-3","INC0467605","40","Achieved"
"2018-09-04 05:57:14","2018-09-04 06:10:51","SLA","Base-RequestedItem-3: 8hrs","TASK0353023","817","Achieved"
"2018-09-04 05:56:15","2018-09-04 06:00:04","SLA","Base-RequestedItem-3: 8hrs","TASK0353022","229","Achieved"
"2018-09-04 04:07:54","2018-09-04 05:58:53","SLA","Base-INC-Resolve-3","INC0468481","3034","Achieved"
"2018-09-04 03:10:14","2018-09-04 05:36:26","SLA","Base-RequestedItem-3: 8hrs","TASK0352999","3739","Achieved"
"2018-08-17 07:25:16","2018-09-04 05:33:56","SLA","Base-INC-Resolve-3","INC0460778","1013","Achieved"
"2018-08-30 05:38:47","2018-09-04 05:32:35","SLA","Base-INC-Resolve-3","INC0465261","107442","Not complied with"
"2018-09-04 04:15:29","2018-09-04 05:16:22","SLA","Base-RequestedItem-3: 8hrs","TASK0353003","3653","Achieved"
"2018-09-04 04:14:59","2018-09-04 05:12:10","SLA","Base-RequestedItem-3: 8hrs","TASK0353002","3431","Achieved"
"2018-09-04 04:27:02","2018-09-04 04:56:54","SLA","Base-RequestedItem-2: 4hrs","TASK0353004","1792","Achieved"
"2018-08-24 04:37:54","2018-09-04 04:39:50","SLA","Base-INC-Resolve-3","INC0464100","1233","Achieved"
"2018-09-04 04:22:54","2018-09-04 04:27:11","SLA","Base-INC-Respond-3","INC0468461","257","Achieved"
"2018-09-04 04:07:54","2018-09-04 04:26:37","SLA","Base-INC-Respond-3","INC0468481","1123","Achieved"
"2018-08-13 08:50:40","2018-09-04 04:20:17","SLA","Base-INC-Resolve-3","INC0455450","1376","Achieved"
"2018-09-04 03:47:13","2018-09-04 04:12:39","SLA","Base-INC-Resolve-3","INC0468460","1526","Achieved"
"2018-09-04 02:59:11","2018-09-04 04:12:21","SLA","Base-RequestedItem-3: 8hrs","TASK0352994","4022","Achieved"
"2018-09-04 03:31:05","2018-09-04 04:08:26","SLA","Base-INC-Resolve-3","INC0468445","2241","Achieved"
"2018-09-04 03:47:13","2018-09-04 03:59:27","SLA","Base-INC-Respond-3","INC0468460","734","Achieved"
"2018-09-04 03:42:39","2018-09-04 03:58:52","SLA","Base-RequestedItem-2: 4hrs","TASK0353000","973","Achieved"
"2018-09-04 03:40:10","2018-09-04 03:54:36","SLA","Base-INC-Resolve-3","INC0467044","866","Achieved"
"2018-09-04 03:10:13","2018-09-04 03:51:49","SLA","Base-RequestedItem-3: 8hrs","TASK0352997","2496","Achieved"
"2018-09-04 03:40:10","2018-09-04 03:45:31","SLA","Base-INC-Respond-3","INC0467044","321","Achieved"
"2018-09-04 03:31:05","2018-09-04 03:38:04","SLA","Base-INC-Respond-3","INC0468445","419","Achieved"
"2018-09-04 02:59:10","2018-09-04 03:24:41","SLA","Base-RequestedItem-3: 8hrs","TASK0352992","1531","Achieved"
"2018-09-04 03:13:01","2018-09-04 03:24:18","SLA","Base-INC-Resolve-3","INC0468427","677","Achieved"
"2018-09-04 03:13:01","2018-09-04 03:16:12","SLA","Base-INC-Respond-3","INC0468427","191","Achieved"
"2018-09-04 02:48:13","2018-09-04 03:01:43","SLA","Base-RequestedItem-2: 4hrs","TASK0352990","810","Achieved"
"2018-09-04 02:43:34","2018-09-04 02:54:53","SLA","Base-RequestedItem-2: 4hrs","TASK0352989","679","Achieved"
"2018-09-04 02:32:14","2018-09-04 02:35:52","SLA","Base-INC-Respond-3","INC0468436","218","Achieved"
"2018-09-04 01:55:01","2018-09-04 02:32:31","SLA","Base-RequestedItem-3: 8hrs","TASK0352983","2250","Achieved"
"2018-09-04 01:55:01","2018-09-04 02:32:23","SLA","Base-RequestedItem-3: 8hrs","TASK0352982","2242","Achieved"
"2018-09-04 01:59:40","2018-09-04 02:23:01","SLA","Base-INC-Respond-3","INC0468427","1401","Achieved"
"2018-09-04 02:19:40","2018-09-04 02:20:46","SLA","Base-INC-Respond-3","INC0465268","66","Achieved"
"2018-09-04 01:32:58","2018-09-04 01:49:36","SLA","Base-INC-Respond-3","INC0468421","998","Achieved"
"2018-09-04 00:18:41","2018-09-04 00:54:19","SLA","Base-RequestedItem-2: 4hrs","TASK0352979","2138","Achieved"
"2018-09-04 00:44:18","2018-09-04 00:53:43","SLA","Base-INC-Respond-3","INC0468417","565","Achieved"
"2018-09-04 00:13:33","2018-09-04 00:35:24","SLA","Base-INC-Respond-3","INC0468414","1311","Achieved"
"2018-09-03 23:46:07","2018-09-04 00:32:14","SLA","Base-RequestedItem-2: 4hrs","TASK0352974","2767","Achieved"
"2018-08-27 00:07:17","2018-09-03 23:28:39","SLA","Base-INC-Resolve-3","INC0465216","501","Achieved"
"2018-09-03 20:16:39","2018-09-03 21:57:18","SLA","Base-INC-Resolve-3","INC0468384","6039","Achieved"
"2018-09-03 20:18:22","2018-09-03 21:55:35","SLA","Base-INC-Resolve-3","INC0468385","5833","Achieved"
"2018-09-03 20:55:00","2018-09-03 20:59:16","SLA","Base-INC-Respond-3","INC0468388","256","Achieved"
"2018-09-03 20:16:39","2018-09-03 20:26:49","SLA","Base-INC-Respond-3","INC0468384","610","Achieved"
"2018-09-03 20:18:22","2018-09-03 20:26:37","SLA","Base-INC-Respond-3","INC0468385","495","Achieved"
"2018-09-03 20:15:19","2018-09-03 20:25:42","SLA","Base-INC-Resolve-3","INC0468382","623","Achieved"
"2018-08-31 02:09:53","2018-09-03 20:23:02","SLA","Base-INC-Resolve-2","INC0467135","2256","Achieved"
"2018-09-03 03:08:43","2018-09-03 20:20:20","SLA","Base-INC-Resolve-2","INC0468054","1521","Achieved"
"2018-09-03 20:15:19","2018-09-03 20:16:31","SLA","Base-INC-Respond-3","INC0468382","72","Achieved"
"2018-09-02 07:18:28","2018-09-03 20:09:41","SLA","Base-RequestedItem-3: 8hrs","TASK0352824","12769","Achieved"
"2018-08-31 08:42:09","2018-09-03 20:04:04","SLA","Base-RequestedItem-3: 8hrs","TASK0352661","372","Achieved"
"2018-08-31 08:42:09","2018-09-03 19:52:00","SLA","Base-RequestedItem-3: 8hrs","TASK0352662","211","Achieved"
"2018-08-09 14:43:06","2018-09-03 19:45:36","SLA","Base-RequestedItem-3: 8hrs","TASK0347200","439","Achieved"
"2018-07-24 07:12:59","2018-09-03 19:34:26","SLA","Base-RequestedItem-3: 8hrs","TASK0343902","0","Achieved"
"2018-08-27 00:19:20","2018-09-03 18:56:12","SLA","Base-INC-Resolve-3","INC0465217","4417","Achieved"
"2018-09-03 09:32:56","2018-09-03 18:06:12","SLA","Base-RequestedItem-3: 8hrs","TASK0352923","1404","Achieved"
"2018-09-03 11:23:21","2018-09-03 18:05:44","SLA","Base-RequestedItem-3: 8hrs","TASK0352943","654","Achieved"
"2018-09-03 12:53:10","2018-09-03 18:03:59","SLA","Base-RequestedItem-3: 8hrs","TASK0352951","757","Achieved"
"2018-09-03 15:53:21","2018-09-03 18:03:41","SLA","Base-RequestedItem-3: 8hrs","TASK0352966","466","Achieved"
"2018-09-03 14:45:04","2018-09-03 18:03:03","SLA","Base-RequestedItem-3: 8hrs","TASK0352959","2101","Achieved"
"2018-09-03 15:13:41","2018-09-03 15:19:04","SLA","Base-RequestedItem-3: 8hrs","TASK0352964","323","Achieved"
"2018-08-28 09:28:25","2018-09-03 14:42:49","SLA","Base-INC-Resolve-3","INC0466213","472","Achieved"
"2018-09-03 12:17:51","2018-09-03 13:07:07","SLA","Base-INC-Resolve-3","INC0468279","2956","Achieved"
"2018-09-03 09:42:28","2018-09-03 12:42:21","SLA","Base-INC-Resolve-3","INC0468234","10793","Achieved"
"2018-09-03 10:29:10","2018-09-03 12:42:06","SLA","Base-RequestedItem-3: 8hrs","TASK0352940","7976","Achieved"
"2018-08-30 13:09:18","2018-09-03 12:29:40","SLA","Base-INC-Resolve-3","INC0449030","9694","Achieved"
"2018-09-03 12:17:51","2018-09-03 12:22:35","SLA","Base-INC-Respond-3","INC0468279","284","Achieved"
"2018-09-01 07:52:13","2018-09-03 12:09:37","SLA","Base-RequestedItem-2: 4hrs","TASK0352818","20900","Not complied with"
"2018-09-01 07:52:13","2018-09-03 12:09:37","SLA","Base-RequestedItem-3: 8hrs","TASK0352818","20900","Achieved"
"2018-09-03 09:42:28","2018-09-03 11:35:53","SLA","Base-INC-Respond-3","INC0468234","6805","Not complied with"
"2018-08-31 20:27:13","2018-09-03 11:31:24","SLA","Base-RequestedItem-3: 8hrs","TASK0352799","1828","Achieved"
"2018-09-03 10:03:35","2018-09-03 11:31:08","SLA","Base-RequestedItem-3: 8hrs","TASK0352932","5253","Achieved"
"2018-09-01 05:03:26","2018-09-03 11:30:51","SLA","Base-RequestedItem-3: 8hrs","TASK0352812","30993","Not complied with"
"2018-09-01 04:30:46","2018-09-03 11:30:34","SLA","Base-RequestedItem-3: 8hrs","TASK0352810","32963","Not complied with"
"2018-09-03 10:05:35","2018-09-03 11:30:14","SLA","Base-RequestedItem-3: 8hrs","TASK0352934","5079","Achieved"
"2018-09-01 05:36:03","2018-09-03 11:29:47","SLA","Base-RequestedItem-3: 8hrs","TASK0352815","29052","Not complied with"
"2018-09-01 03:38:01","2018-09-03 11:29:29","SLA","Base-RequestedItem-3: 8hrs","TASK0352804","36143","Not complied with"
"2018-09-03 04:30:59","2018-09-03 10:49:08","SLA","Base-RequestedItem-3: 8hrs","TASK0352864","7442","Achieved"
"2018-09-03 04:29:29","2018-09-03 10:49:04","SLA","Base-RequestedItem-3: 8hrs","TASK0352863","7538","Achieved"
"2018-09-03 10:40:35","2018-09-03 10:43:03","SLA","Base-RequestedItem-3: 8hrs","TASK0352942","148","Achieved"
"2018-09-03 10:21:37","2018-09-03 10:40:34","SLA","Base-RequestedItem-3: 8hrs","TASK0352939","1137","Achieved"
"2018-09-02 20:16:37","2018-09-03 10:31:02","SLA","Base-INC-Respond-3","INC0467954","51265","Not complied with"
"2018-09-03 10:08:25","2018-09-03 10:17:23","SLA","Base-INC-Resolve-3","INC0468242","538","Achieved"
"2018-09-03 10:08:25","2018-09-03 10:12:44","SLA","Base-INC-Respond-3","INC0468242","259","Achieved"
"2018-09-03 07:03:22","2018-09-03 09:55:30","SLA","Base-RequestedItem-2: 4hrs","TASK0352879","10328","Achieved"
"2018-09-03 08:45:45","2018-09-03 08:47:37","SLA","Base-INC-Respond-3","INC0468210","112","Achieved"
"2018-09-03 08:27:40","2018-09-03 08:42:17","SLA","Base-RequestedItem-3: 8hrs","TASK0352908","877","Achieved"
"2018-09-03 08:27:40","2018-09-03 08:42:13","SLA","Base-RequestedItem-3: 8hrs","TASK0352907","873","Achieved"
"2018-09-03 06:05:46","2018-09-03 08:32:12","SLA","Base-RequestedItem-3: 8hrs","TASK0352870","8786","Achieved"
"2018-08-07 13:52:00","2018-09-03 07:58:06","SLA","Base-INC-Resolve-3","INC0455693","21629","Achieved"
"2018-09-03 06:02:47","2018-09-03 07:51:28","SLA","Base-INC-Respond-3","INC0468138","6521","Not complied with"
"2018-08-09 14:43:05","2018-09-03 07:48:24","SLA","Base-RequestedItem-3: 8hrs","TASK0347198","0","Achieved"
"2018-08-31 08:42:08","2018-09-03 07:48:23","SLA","Base-RequestedItem-3: 8hrs","TASK0352657","1661","Achieved"
"2018-08-31 08:42:08","2018-09-03 07:48:22","SLA","Base-RequestedItem-3: 8hrs","TASK0352658","1657","Achieved"
"2018-09-03 07:03:22","2018-09-03 07:18:11","SLA","Base-RequestedItem-3: 8hrs","TASK0352881","889","Achieved"
"2018-08-30 00:59:30","2018-09-03 06:58:11","SLA","Base-INC-Resolve-3","INC0466890","10125","Achieved"
"2018-08-31 10:13:04","2018-09-03 06:50:42","SLA","Base-INC-Resolve-3","INC0467134","247058","Not complied with"
"2018-09-03 05:26:58","2018-09-03 05:59:01","SLA","Base-INC-Resolve-3","INC0468114","1923","Achieved"
"2018-08-21 15:10:29","2018-09-03 05:53:13","SLA","Base-INC-Resolve-3","INC0462626","69441","Achieved"
"2018-09-03 05:26:58","2018-09-03 05:46:08","SLA","Base-INC-Respond-3","INC0468114","1150","Achieved"
"2018-09-03 05:29:27","2018-09-03 05:38:13","SLA","Base-INC-Respond-3","INC0466490","526","Achieved"
"2018-09-03 05:10:03","2018-09-03 05:26:29","SLA","Base-INC-Respond-3","INC0468113","986","Achieved"
"2018-09-03 04:09:04","2018-09-03 05:02:50","SLA","Base-INC-Resolve-3","INC0468075","3226","Achieved"
"2018-09-03 04:09:04","2018-09-03 04:16:52","SLA","Base-INC-Respond-3","INC0468075","468","Achieved"
"2018-09-03 04:04:55","2018-09-03 04:10:15","SLA","Base-RequestedItem-2: 4hrs","TASK0352861","320","Achieved"
"2018-09-03 02:51:33","2018-09-03 03:56:04","SLA","Base-RequestedItem-2: 4hrs","TASK0352857","3871","Achieved"
"2018-09-03 03:15:22","2018-09-03 03:55:15","SLA","Base-INC-Resolve-3","INC0468056","447","Achieved"
"2018-09-03 03:15:22","2018-09-03 03:16:53","SLA","Base-INC-Respond-3","INC0468056","91","Achieved"
"2018-09-03 03:08:43","2018-09-03 03:11:01","SLA","Base-INC-Respond-2","INC0468054","138","Achieved"
"2018-09-03 02:53:31","2018-09-03 02:54:14","SLA","Base-INC-Respond-3","INC0468035","43","Achieved"
"2018-09-03 02:47:58","2018-09-03 02:49:09","SLA","Base-INC-Respond-3","INC0468033","71","Achieved"
"2018-09-02 21:34:28","2018-09-03 01:50:54","SLA","Base-RequestedItem-2: 4hrs","TASK0352835","15386","Not complied with"
"2018-08-31 20:27:14","2018-09-03 01:42:57","SLA","Base-RequestedItem-3: 8hrs","TASK0352801","7885","Achieved"
"2018-09-03 01:30:16","2018-09-03 01:40:34","SLA","Base-RequestedItem-5: 4days","TASK0352849","618","Achieved"
"2018-09-03 01:30:16","2018-09-03 01:40:34","SLA","Base-RequestedItem-2: 4hrs","TASK0352849","618","Achieved"
"2018-09-03 01:28:45","2018-09-03 01:35:40","SLA","Base-RequestedItem-5: 4days","TASK0352848","415","Achieved"
"2018-09-03 01:28:45","2018-09-03 01:35:40","SLA","Base-RequestedItem-2: 4hrs","TASK0352848","415","Achieved"
"2018-09-02 19:04:30","2018-09-03 01:32:09","SLA","Base-RequestedItem-3: 8hrs","TASK0352830","23259","Achieved"
"2018-08-31 08:56:11","2018-09-03 01:30:14","SLA","Base-INC-Resolve-3","INC0467556","1427","Achieved"
"2018-09-02 07:05:36","2018-09-03 01:29:47","SLA","Base-RequestedItem-5: 4days","TASK0352821","66251","Achieved"
"2018-09-02 07:05:36","2018-09-03 01:29:47","SLA","Base-RequestedItem-2: 4hrs","TASK0352821","66251","Not complied with"
"2018-09-02 07:05:05","2018-09-03 01:28:19","SLA","Base-RequestedItem-2: 4hrs","TASK0352819","66194","Not complied with"
"2018-09-02 07:05:05","2018-09-03 01:28:19","SLA","Base-RequestedItem-5: 4days","TASK0352819","66194","Achieved"
"2018-09-02 22:25:34","2018-09-03 01:03:53","SLA","Base-RequestedItem-3: 8hrs","TASK0352837","9499","Achieved"
"2018-09-02 07:05:17","2018-09-03 00:57:31","SLA","Base-RequestedItem-2: 4hrs","TASK0352820","64334","Not complied with"
"2018-09-02 07:05:17","2018-09-03 00:57:31","SLA","Base-RequestedItem-5: 4days","TASK0352820","64334","Achieved"
"2018-09-03 00:07:24","2018-09-03 00:33:33","SLA","Base-INC-Resolve-3","INC0467998","1569","Achieved"
"2018-09-03 00:07:24","2018-09-03 00:32:28","SLA","Base-INC-Respond-3","INC0467998","1504","Achieved"
"2018-09-02 21:08:56","2018-09-03 00:15:40","SLA","Base-RequestedItem-3: 8hrs","TASK0352834","671","Achieved"
